mode,n_features,layers,learning_rate,epochs,batch_size,rmse_percentual_train,mape_train,rmse_percentual_test,mape_test,processing_time
Fourier Ramps,1,"[50, 50, 100]",0.001,5,256,18.78131653820108,16.152852689961357,18.809608669539237,15.953363884010264,12.89998869993724
Fourier Ramps,1,"[50, 50, 100]",0.01,5,256,15.104797556497024,13.554636407631785,26.11945323770552,25.319828484492174,12.688738099997863
Fourier Ramps,1,"[50, 50, 100]",0.1,5,256,17.23579059611245,14.637112988928111,18.869243550310156,15.604439719278334,12.953154599992558
Fourier Ramps,1,"[50, 50, 100]",1e-05,5,512,35.096773953535596,27.426278721524344,30.348779689880775,22.5537830422517,12.131161199882627
Fourier Ramps,1,"[50, 50, 100]",0.0001,5,512,18.780768510740394,16.002884220017553,18.915076307558408,16.36125349277757,12.842533899936825
Fourier Ramps,1,"[50, 50, 100]",0.001,5,512,18.768298387390757,15.914887110917194,18.81103108143815,15.719356823725178,12.089268200099468
Fourier Ramps,1,"[50, 50, 100]",0.01,5,512,18.33485723981516,15.840494660702698,18.774787904045663,15.867831335345778,16.22290479997173
Fourier Ramps,1,"[50, 50, 100]",0.1,5,512,18.732651700385947,16.119944612985407,18.832174095249737,15.616215993933313,13.62004810012877
Fourier Ramps,1,"[50, 50, 100]",1e-05,5,1024,42.13623158295569,35.406815786031665,39.14343667204853,32.00420049683094,10.457451299997047
Fourier Ramps,1,"[50, 50, 100]",0.0001,5,1024,19.362424204342194,16.374921176991844,21.416124235556918,20.029016454274977,10.015061600133777
Fourier Ramps,1,"[50, 50, 100]",0.001,5,1024,18.763911844576217,16.01075030658849,18.80419184114986,15.887559838419927,9.882651399821043
Fourier Ramps,1,"[50, 50, 100]",0.01,5,1024,18.769848429106,15.793384810531292,19.57561665498333,15.346473720128687,9.653279399964958
Fourier Ramps,1,"[50, 50, 100]",0.1,5,1024,18.73362482794499,15.930592011857794,19.170525797119158,15.317858125914475,9.42721760016866
Fourier Ramps,1,"[50, 50, 100]",1e-05,5,2048,44.88529653932691,38.56933964377755,42.47367179176963,35.84754457354173,6.201679900055751
Fourier Ramps,1,"[50, 50, 100]",0.0001,5,2048,20.094485519603502,16.809542827166077,23.830816331676207,22.805361730655925,6.140601299935952
Fourier Ramps,1,"[50, 50, 100]",0.001,5,2048,18.767113726735587,15.96841401563064,18.806932221014936,15.918983994333757,6.231086499989033
Fourier Ramps,1,"[50, 50, 100]",0.01,5,2048,18.761849098085307,15.93632293871632,18.91867908613074,15.490112584441471,6.075064399978146
Fourier Ramps,1,"[50, 50, 100]",0.1,5,2048,18.810383552518157,16.24520099660341,18.94220615234444,16.444537553813692,6.286321600200608
Fourier Ramps,1,"[50, 50, 100]",1e-05,10,256,19.46735860496468,16.43282678592108,21.80325383734808,20.489657584969105,24.01511240005493
Fourier Ramps,1,"[50, 50, 100]",0.0001,10,256,18.765731777579774,15.952927154103763,18.803204668171045,15.845160551799264,24.033034299965948
Fourier Ramps,1,"[50, 50, 100]",0.001,10,256,18.749279758817924,16.017120752817327,19.11101192958104,15.426180977222451,24.251304399920627
Fourier Ramps,1,"[50, 50, 100]",0.01,10,256,14.860851575432386,13.391905580278799,31.57768112642415,24.01466538599441,24.10989180020988
Fourier Ramps,1,"[50, 50, 100]",0.1,10,256,18.532330312277008,16.07015192818329,19.359618062331933,17.25999425280712,24.190349199809134
Fourier Ramps,1,"[50, 50, 100]",1e-05,10,512,20.585008779408,16.76312366079502,23.139316987283195,22.01881522181568,22.474029999924824
Fourier Ramps,1,"[50, 50, 100]",0.0001,10,512,18.772041134322652,16.079816977850157,18.824466429413977,16.05049081400892,22.649198800092563
Fourier Ramps,1,"[50, 50, 100]",0.001,10,512,18.868141836749423,16.426706091902343,18.9063021571083,16.351197055109434,22.908498799894005
Fourier Ramps,1,"[50, 50, 100]",0.01,10,512,15.027122903407196,13.324067820051019,45.66836206433184,46.033613717608716,23.49109990010038
Fourier Ramps,1,"[50, 50, 100]",0.1,10,512,15.850298975681012,13.888432580046898,19.67969950175315,15.324294071701578,22.630647000158206
Fourier Ramps,1,"[50, 50, 100]",1e-05,10,1024,34.0721263425991,26.326658701987416,28.64785084187634,21.016742310822178,16.451524500036612
Fourier Ramps,1,"[50, 50, 100]",0.0001,10,1024,18.77407806846343,15.956737970686326,18.845701673540823,16.13450784917576,16.040859600063413
Fourier Ramps,1,"[50, 50, 100]",0.001,10,1024,18.761500301356666,15.998829673239864,18.80448433311783,15.794599294465094,17.50415839999914
Fourier Ramps,1,"[50, 50, 100]",0.01,10,1024,17.42174986831033,14.743290788117625,56.07774596315459,55.74137774097097,16.467223700135946
Fourier Ramps,1,"[50, 50, 100]",0.1,10,1024,18.63624531918754,15.569201630573017,18.817473432407407,15.59758451839086,23.496220899978653
Fourier Ramps,1,"[50, 50, 100]",1e-05,10,2048,42.16707068710407,35.443381139676774,39.21994277352428,32.092316449484734,13.167095700046048
Fourier Ramps,1,"[50, 50, 100]",0.0001,10,2048,19.442954334787917,16.417941062727703,21.657360721157637,20.317263298431524,12.854344599880278
Fourier Ramps,1,"[50, 50, 100]",0.001,10,2048,18.76417011697767,16.026267761244856,18.802738151161165,15.809926116354086,12.903186300070956
Fourier Ramps,1,"[50, 50, 100]",0.01,10,2048,18.733652686376896,15.966037234551123,19.289613236637333,15.323682363873628,12.820208699908108
