mode,n_features,max_depth,learning_rate,n_estimators,rmse_percentual_train,mape_train,rmse_percentual_test,mape_test,processing_time
Calendar,1,12,0.0001,500,18.579223503667315,15.82623802885289,18.975878797385988,16.793463343550513,0.5097982999868691
Calendar,1,12,0.001,500,17.114493220190152,14.50036918997414,17.588277256922947,15.51789242992758,0.5215848998632282
Calendar,1,12,0.01,500,16.03474918566629,13.374452140363028,16.75160333947244,14.560935902595205,0.5513432000298053
Calendar,1,12,0.1,500,16.034617982059135,13.37102501623955,16.75470315987123,14.559026498985341,0.4712155000306666
Calendar,1,12,1e-05,700,18.790900224124965,16.018562842421268,19.181767950079518,16.976002736844674,0.7014240000862628
Calendar,1,12,0.0001,700,18.486054851011634,15.741809469189525,18.88565060328899,16.713064579312398,0.6926986000034958
Calendar,1,12,0.001,700,16.766066722718726,14.178668745610493,17.27487694382204,15.215607059358604,0.70414900011383
Calendar,1,12,0.01,700,16.03462033930617,13.371472082030756,16.7542747420034,14.55927682057705,0.6961604999378324
Calendar,1,12,0.1,700,16.034617982059135,13.37102501623955,16.75470315987123,14.559026498985341,0.6038535998668522
Calendar,1,12,1e-05,1000,18.775604586439076,16.00470908399651,19.16694585985541,16.96296804575396,0.99066669982858
Calendar,1,12,0.0001,1000,18.352288702630524,15.620761087150804,18.756438612702034,16.597449096435263,0.9785172000993043
Calendar,1,12,0.001,1000,16.43998546400711,13.866982406175,16.995851901686443,14.93805696853193,0.9791292001027614
Calendar,1,12,0.01,1000,16.034617989449398,13.371042281963867,16.754675828072635,14.559029653697397,0.9650059000123292
Calendar,1,12,0.1,1000,16.034617982059135,13.37102501623955,16.75470315987123,14.559026498985341,0.860870199976489
