mode,n_features,layers,learning_rate,epochs,batch_size,rmse_percentual_train,mape_train,rmse_percentual_test,mape_test,processing_time
Calendar,1,"[100, 50, 50]",1e-05,5,2048,42.548427321636446,38.85577554318858,50.06335779917359,47.78423620268387,3.451482600066811
Calendar,1,"[100, 50, 50]",5e-05,5,2048,40.76393090861319,36.96240818884788,48.490611991816564,46.16579129438204,3.4392826000694185
Calendar,1,"[100, 50, 50]",0.0001,5,2048,38.04070440163962,34.069987349805956,46.08254232354849,43.68966788147232,3.4842163999564946
Calendar,1,"[100, 50, 50]",0.0005,5,2048,12.631925794326389,10.354283593035014,18.61961722915722,15.242236027042397,3.4422989001031965
Calendar,1,"[100, 50, 50]",1e-05,10,256,31.156876945347467,26.84992086714753,39.94833320862402,37.44110763134149,13.734696899889968
Calendar,1,"[100, 50, 50]",5e-05,10,256,12.546932902099364,10.378335571110041,17.806168035667223,14.4193829725536,13.681421900051646
Calendar,1,"[100, 50, 50]",0.0001,10,256,12.488012443120603,10.388110055531575,17.59633693046267,14.1418349848779,13.648363400017843
Calendar,1,"[100, 50, 50]",0.0005,10,256,12.136615251030754,10.107466231342775,17.14166518990886,14.011269066676576,13.600192900048569
Calendar,1,"[100, 50, 50]",1e-05,10,512,39.35932924513519,35.483077880398646,47.25192963032236,44.9000733501841,9.811807099962607
Calendar,1,"[100, 50, 50]",5e-05,10,512,12.756642278138568,10.468730247048045,18.21245834525069,14.946122955551083,10.327865600003861
Calendar,1,"[100, 50, 50]",0.0001,10,512,12.5419619641094,10.369705703525957,17.865787399013172,14.473353777292628,10.159897900070064
Calendar,1,"[100, 50, 50]",0.0005,10,512,12.425073186948406,10.356138412597025,17.37801252695231,13.973459454613815,9.785782600054517
Calendar,1,"[100, 50, 50]",1e-05,10,1024,41.27702497831843,37.50733809543523,48.94325576509114,46.63168063491207,7.954328399966471
Calendar,1,"[100, 50, 50]",5e-05,10,1024,24.039100784494277,19.61320769506618,33.409859568036374,30.74005858538659,8.089663400081918
Calendar,1,"[100, 50, 50]",0.0001,10,1024,12.787403044558374,10.484365428613883,18.29055166724547,15.03183041184181,8.14632340008393
Calendar,1,"[100, 50, 50]",0.0005,10,1024,12.472186997630079,10.38285332971651,17.553322884986702,14.100588906518565,8.101427300018258
Calendar,1,"[100, 50, 50]",1e-05,10,2048,42.03116286390886,38.312191687533094,49.60861961893772,47.31953362564196,5.094703200040385
Calendar,1,"[100, 50, 50]",5e-05,10,2048,37.63117328400329,33.63800695223461,45.719948424934955,43.319053733506095,5.10242620005738
Calendar,1,"[100, 50, 50]",0.0001,10,2048,24.79142086539463,20.3342616129744,34.11323999193088,31.451374238999446,5.110130800050683
Calendar,1,"[100, 50, 50]",0.0005,10,2048,12.506202896324668,10.376421471616434,17.72127374933521,14.286491776468113,5.091168100014329
Calendar,1,"[100, 50, 50]",1e-05,15,256,19.68695150157644,15.551053821477481,29.1387514406717,26.269429673165085,24.322507499950007
Calendar,1,"[100, 50, 50]",5e-05,15,256,12.49728898479286,10.379200010851166,17.652454205745336,14.217493673285697,24.003028700011782
Calendar,1,"[100, 50, 50]",0.0001,15,256,12.471804327023985,10.359134347725309,17.76635838424071,14.300968011554232,23.933510500006378
Calendar,1,"[100, 50, 50]",0.0005,15,256,12.060381185568072,10.037296668212436,16.99817683085862,14.07363520408729,24.847741000005044
Calendar,1,"[100, 50, 50]",1e-05,15,512,36.14118693835459,32.11055375087976,44.40629362536129,42.0061803713302,16.556854699971154
Calendar,1,"[100, 50, 50]",5e-05,15,512,12.604104838434065,10.394531070148396,17.930730692606833,14.587772987657194,16.423207800020464
Calendar,1,"[100, 50, 50]",0.0001,15,512,12.502657332651625,10.378000007304571,17.716842984472816,14.272662729663377,16.433241799939424
Calendar,1,"[100, 50, 50]",0.0005,15,512,12.248476556383471,10.18218388211896,17.456158931816056,14.18050799452988,15.856464100070298
Calendar,1,"[100, 50, 50]",1e-05,15,1024,40.20313967509461,36.36677537361096,47.99553678599117,45.65643983182247,12.036441099946387
Calendar,1,"[100, 50, 50]",5e-05,15,1024,12.8507503020603,10.475552962315614,19.042155718482267,15.743687557893482,12.0083843000466
Calendar,1,"[100, 50, 50]",0.0001,15,1024,12.5880395968193,10.385719438957581,17.93947216968127,14.58048765539317,11.957283600000665
Calendar,1,"[100, 50, 50]",0.0005,15,1024,12.454564578406584,10.383682665980949,17.3928679792486,13.963908209395484,11.843654999975115
Calendar,1,"[100, 50, 50]",1e-05,15,2048,41.7355047647922,37.9984867158776,49.34812097777421,47.051413980501934,7.198911499930546
Calendar,1,"[100, 50, 50]",5e-05,15,2048,32.659172993326315,28.427528626412318,41.29840993256245,38.82170888050415,7.190688099944964
Calendar,1,"[100, 50, 50]",0.0001,15,2048,12.96595028650102,10.553821375831731,19.198424598751142,15.943309587578117,7.155896999989636
Calendar,1,"[100, 50, 50]",0.0005,15,2048,12.488697813616144,10.38966650658851,17.589787549695206,14.134674506199508,7.324498200090602
Calendar,1,"[100, 50, 50]",1e-05,20,256,12.915076725564605,10.484812609824532,19.51782319636355,16.189564146156112,27.82999589992687
Calendar,1,"[100, 50, 50]",5e-05,20,256,12.49311157564257,10.390582323564947,17.652137306120785,14.181874446925821,28.37216710008215
Calendar,1,"[100, 50, 50]",0.0001,20,256,12.436881742720283,10.350541648948152,17.52274711235041,14.1018097213728,29.640124000026844
Calendar,1,"[100, 50, 50]",0.0005,20,256,12.01943575689078,9.958395810310915,17.422910265629525,14.510316803633854,29.167535500018857
Calendar,1,"[100, 50, 50]",1e-05,20,512,31.337010257685485,27.0174827828385,40.105985144950125,37.58730946020816,19.432707000058144
Calendar,1,"[100, 50, 50]",5e-05,20,512,12.54162876414961,10.376936263405932,17.809191754111534,14.4135456757811,19.202519500046037
Calendar,1,"[100, 50, 50]",0.0001,20,512,12.48870159162052,10.389031608784139,17.602072195131672,14.144546351870007,19.849438500008546
Calendar,1,"[100, 50, 50]",0.0005,20,512,12.109304420643022,10.116617356067158,16.586208187762146,13.649051025429252,19.96095169999171
Calendar,1,"[100, 50, 50]",1e-05,20,1024,39.218611401915645,35.330176115424585,47.12689862446985,44.76924603142673,15.321793399984017
Calendar,1,"[100, 50, 50]",5e-05,20,1024,12.807086675001361,10.494999054752727,18.335149934797446,15.084852619914487,15.508712799986824
Calendar,1,"[100, 50, 50]",0.0001,20,1024,12.544621480019627,10.380908432271205,17.804341930577685,14.404326506474927,15.314941399963573
Calendar,1,"[100, 50, 50]",0.0005,20,1024,12.425974880317005,10.34001841848366,17.524403489829233,14.11153243849507,15.327092799940147
Calendar,1,"[100, 50, 50]",1e-05,20,2048,41.26111129145278,37.495402090701596,48.92999994928939,46.62135696221012,9.177591699990444
Calendar,1,"[100, 50, 50]",5e-05,20,2048,24.169680563289745,19.73522438018862,33.531532910176445,30.860775849411297,9.52254619996529
Calendar,1,"[100, 50, 50]",0.0001,20,2048,12.754342462138942,10.466352371015706,18.229842776306597,14.954055393123841,9.215252200025134
Calendar,1,"[100, 50, 50]",0.0005,20,2048,12.477538008270706,10.363727915084162,17.76498039039896,14.298083876023588,9.101265300065279
Calendar,2,"[50, 50]",1e-05,5,256,38.93521196760457,34.99495283575407,46.87421893963371,44.48375513149955,5.305186900077388
Calendar,2,"[50, 50]",5e-05,5,256,15.423366953839368,12.568996967096552,22.35202096655591,18.41413022935847,5.378950799931772
Calendar,2,"[50, 50]",0.0001,5,256,13.09389884005099,10.7766929165163,18.630926449092634,15.228235587068767,5.262749999994412
Calendar,2,"[50, 50]",0.0005,5,256,11.515480453217178,9.417444780816941,17.24695888918573,14.292986694962803,5.355020899907686
Calendar,2,"[50, 50]",1e-05,5,512,40.64595980414259,36.801896035767925,48.38489172310793,46.03074213130808,3.9121732999337837
Calendar,2,"[50, 50]",5e-05,5,512,29.049116624020773,24.3684783081068,37.95810980535771,35.12846520598329,4.063067000010051
Calendar,2,"[50, 50]",0.0001,5,512,16.145181206263484,13.10362111712652,23.274944602413875,19.15981792569836,3.8283455999335274
Calendar,2,"[50, 50]",0.0005,5,512,11.649058954142545,9.538774426859927,17.11398543254887,14.13337471951863,3.7811094999779016
Calendar,2,"[50, 50]",1e-05,5,1024,42.18020427861359,38.442490496942185,49.736508866563945,47.4318933134159,3.26910819998011
Calendar,2,"[50, 50]",5e-05,5,1024,36.869217431728714,32.837595179836946,45.05022743154161,42.63146313436656,3.278522500069812
Calendar,2,"[50, 50]",0.0001,5,1024,29.564187794506584,24.774068393500574,38.392597772494774,35.46201700700042,3.1642177999019623
Calendar,2,"[50, 50]",0.0005,5,1024,12.772302045284855,10.535845796555119,18.231864839978115,14.840810797887919,3.1786002999870107
Calendar,2,"[50, 50]",1e-05,5,2048,42.429667015553754,38.69963365321147,49.95568787235265,47.65214871064005,2.4480925999814644
Calendar,2,"[50, 50]",5e-05,5,2048,40.13439710424962,36.256521566783725,47.93379273364955,45.5645617652662,2.398872600053437
Calendar,2,"[50, 50]",0.0001,5,2048,38.014018429117314,34.06868985589243,46.06613732742246,43.68861696263806,2.4300427000271156
Calendar,2,"[50, 50]",0.0005,5,2048,14.798061570948425,12.356297470123856,19.348675615848727,15.638789904539669,2.6809107000008225
Calendar,2,"[50, 50]",1e-05,10,256,32.07632836180187,27.563196695532266,40.725441133654904,38.03202010812495,11.432993700029328
Calendar,2,"[50, 50]",5e-05,10,256,12.986290258447244,10.677959664079456,18.611371031765817,15.247540658585923,11.431293500005268
Calendar,2,"[50, 50]",0.0001,10,256,11.79674729896254,9.631635751606298,17.437514158531016,14.413964044886281,10.962823400041088
Calendar,2,"[50, 50]",0.0005,10,256,11.170544168241145,9.18701066727329,16.34653913443087,13.566029523108043,10.990881499950774
Calendar,2,"[50, 50]",1e-05,10,512,38.88042378350247,34.97727588835393,46.83100483610358,44.467463423554264,7.053573100012727
Calendar,2,"[50, 50]",5e-05,10,512,16.555150272936405,13.576366357263634,23.06430459458837,18.806474039949336,7.187343099969439
Calendar,2,"[50, 50]",0.0001,10,512,13.330188824214213,11.006236721877075,18.853313057827457,15.317699986805028,6.960593199939467
Calendar,2,"[50, 50]",0.0005,10,512,11.488841753736278,9.399520217246659,17.14255082861706,14.20852270358198,6.803508899989538
Calendar,2,"[50, 50]",1e-05,10,1024,41.65993611445516,37.91388872622952,49.28040969984011,46.97905661939421,5.484298800001852
Calendar,2,"[50, 50]",5e-05,10,1024,30.65023000098602,25.87536350503379,39.38133694391713,36.47175135057998,5.525431399932131
Calendar,2,"[50, 50]",0.0001,10,1024,15.130365662400841,12.287027515460831,22.330690898487127,18.545517134602562,5.424672599998303
Calendar,2,"[50, 50]",0.0005,10,1024,11.65196761108082,9.516942342227967,17.304040069399605,14.324296441156708,5.434988399967551
Calendar,2,"[50, 50]",1e-05,10,2048,42.027283285145536,38.20757243199462,49.59368876085631,47.233976369125344,3.68141839990858
Calendar,2,"[50, 50]",5e-05,10,2048,37.60696101388217,33.61284724064461,45.70272403532639,43.29780476927393,3.6882097999332473
Calendar,2,"[50, 50]",0.0001,10,2048,29.58232806052538,24.85870407939595,38.428052865737705,35.55604879692162,3.687479699961841
Calendar,2,"[50, 50]",0.0005,10,2048,12.361452415429802,10.152725734149715,17.970893284571577,14.725436809641717,3.5449454999761656
Calendar,2,"[50, 50]",1e-05,15,256,25.969730770169964,21.03379597073204,34.94640825287312,31.631617369442154,13.665151000022888
Calendar,2,"[50, 50]",5e-05,15,256,12.23854633345216,10.044697714251335,17.786584636693156,14.598192468421981,13.065351200057194
Calendar,2,"[50, 50]",0.0001,15,256,11.569750375650385,9.483420130379018,17.04217254935673,14.052622055622981,12.86422320001293
Calendar,2,"[50, 50]",0.0005,15,256,10.57888450886699,8.674199227934777,15.925008156319352,13.493991586663533,13.885408999980427
Calendar,2,"[50, 50]",1e-05,15,512,36.12454531683931,31.832947391797735,44.35359429983881,41.76266133422207,8.499317699926905
Calendar,2,"[50, 50]",5e-05,15,512,14.32025585710597,11.846673382668833,19.845529553884955,16.13221069129208,8.518065899959765
Calendar,2,"[50, 50]",0.0001,15,512,12.110230937322566,9.927765970795658,17.73878500973327,14.578672524551644,8.355816600029357
Calendar,2,"[50, 50]",0.0005,15,512,11.280480682399139,9.246998777980515,16.72886089593583,13.906757802051006,8.440217499970458
Calendar,2,"[50, 50]",1e-05,15,1024,39.68951545147301,35.756747097987926,47.53688276103821,45.1374186538174,6.768083399976604
Calendar,2,"[50, 50]",5e-05,15,1024,19.450241579263217,15.38706233756957,28.184297259703808,24.33732354982071,6.6291194999357685
Calendar,2,"[50, 50]",0.0001,15,1024,14.93289406160577,12.398278963720244,20.315943227593152,16.432403569421055,6.548818199895322
Calendar,2,"[50, 50]",0.0005,15,1024,11.535028326463216,9.473229969965352,16.912865576286215,13.936397376942928,6.335880300030112
Calendar,2,"[50, 50]",1e-05,15,2048,42.115215331737254,38.3268022346569,49.67268176607241,47.33437421040729,4.554610099992715
Calendar,2,"[50, 50]",5e-05,15,2048,32.272534589108105,27.750487006724534,40.89860286664192,38.19176731062452,4.407297200057656
Calendar,2,"[50, 50]",0.0001,15,2048,19.56548859540212,15.442116994971352,28.239577873553994,24.285814455565024,4.599887000047602
Calendar,2,"[50, 50]",0.0005,15,2048,11.77369343271434,9.613276748322324,17.372069182207948,14.369626176300859,4.577863899990916
Calendar,2,"[50, 50]",1e-05,20,256,20.2981987837081,16.00886966343022,29.028937454877422,25.074187143598547,14.972762000048533
Calendar,2,"[50, 50]",5e-05,20,256,11.798551829562516,9.659695467768918,17.346091426047284,14.30170112476454,14.313149099936709
Calendar,2,"[50, 50]",0.0001,20,256,11.521070946776117,9.462492731761548,16.883846019242473,13.918110465515518,14.035054499981925
Calendar,2,"[50, 50]",0.0005,20,256,10.4514898220977,8.606283494541216,15.708507598823624,13.386427289383695,13.90175870002713
Calendar,2,"[50, 50]",1e-05,20,512,31.73329840569822,27.140971452626268,40.40049607136057,37.64229968617963,9.960789399920031
Calendar,2,"[50, 50]",5e-05,20,512,13.026309768148106,10.722579174938021,18.62410864308945,15.209844675784238,10.275254499982111
Calendar,2,"[50, 50]",0.0001,20,512,11.768613412976629,9.62357715532115,17.316803045496876,14.291430872361088,10.012906699907035
Calendar,2,"[50, 50]",0.0005,20,512,11.035847588827764,9.053890139579986,16.48505670318548,13.752869687005667,9.488520000013523
Calendar,2,"[50, 50]",1e-05,20,1024,38.294466444389556,34.406719948105,46.32129804575698,43.9778734215812,8.012345499941148
Calendar,2,"[50, 50]",5e-05,20,1024,15.488095788940507,12.662820478006099,22.187194792919858,18.202360756130513,8.112838999950327
Calendar,2,"[50, 50]",0.0001,20,1024,13.089749227179572,10.770037148735494,18.719179182981968,15.302838749187789,7.966532799997367
Calendar,2,"[50, 50]",0.0005,20,1024,11.507827475134544,9.434042662107899,17.081488543197384,14.131927431763689,8.062193299992941
Calendar,2,"[50, 50]",1e-05,20,2048,40.56842655390957,36.74779898989941,48.32062408409377,45.98372327390465,5.293505699955858
Calendar,2,"[50, 50]",5e-05,20,2048,28.653624518419406,23.934916940895697,37.58368813016212,34.70748787219273,5.257677000015974
Calendar,2,"[50, 50]",0.0001,20,2048,15.423533776776278,12.606512936263664,22.21616519797587,18.289915557315982,5.2749889000551775
Calendar,2,"[50, 50]",0.0005,20,2048,11.652339855994958,9.53679972897571,17.187176616848387,14.193226161935579,5.293688700068742
Calendar,2,"[50, 50, 100]",1e-05,5,256,38.18868466171068,34.16889933755326,46.20594550490519,43.77563888255164,7.014927700045519
Calendar,2,"[50, 50, 100]",5e-05,5,256,14.220904426742704,11.826437744281343,19.448902502917516,15.602278177818082,7.087489399942569
Calendar,2,"[50, 50, 100]",0.0001,5,256,12.423803798920959,10.264906179791366,17.98547335622129,14.56459688158003,7.119370799977332
Calendar,2,"[50, 50, 100]",0.0005,5,256,11.479773359203563,9.405489118705933,17.04696629767345,14.140469830184227,7.0292555000633
Calendar,2,"[50, 50, 100]",1e-05,5,512,40.78042378248537,36.94143821224669,48.50061653587376,46.14929264238931,5.419173500034958
Calendar,2,"[50, 50, 100]",5e-05,5,512,22.683288913184406,17.944698204476406,31.76366464969671,28.286344400198875,5.523473300039768
Calendar,2,"[50, 50, 100]",0.0001,5,512,13.573652499170775,11.276494595491705,18.84430133803065,15.128136338092856,5.685182600049302
Calendar,2,"[50, 50, 100]",0.0005,5,512,11.62018995562098,9.551367857676146,16.92891045787018,13.928547529166474,5.463106699986383
Calendar,2,"[50, 50, 100]",1e-05,5,1024,41.97571455764523,38.24424007055951,49.558640834326056,47.26178560829593,4.880634099943563
Calendar,2,"[50, 50, 100]",5e-05,5,1024,36.864795909711084,32.72412169491895,45.02427556791553,42.53461251157382,4.908665599999949
Calendar,2,"[50, 50, 100]",0.0001,5,1024,23.262759399969486,18.436500700472912,32.31152331171775,28.812983355731227,5.034614500007592
Calendar,2,"[50, 50, 100]",0.0005,5,1024,12.019595046759205,9.951251571925534,17.318109031966483,14.023920064438622,4.854792100028135
Calendar,2,"[50, 50, 100]",1e-05,5,2048,42.39964241580312,38.7001223487041,49.93278177975051,47.65118922247062,3.5209585999837145
Calendar,2,"[50, 50, 100]",5e-05,5,2048,40.31247253602966,36.46342393890955,48.08976497443749,45.73980333986121,3.505472099990584
Calendar,2,"[50, 50, 100]",0.0001,5,2048,37.13824365001348,33.01968705863185,45.268109359095774,42.78879373002796,3.503374799969606
Calendar,2,"[50, 50, 100]",0.0005,5,2048,13.734294169852381,11.43171192387038,19.11797269569907,15.24536563736849,3.6204785000300035
Calendar,2,"[50, 50, 100]",1e-05,10,256,28.886458625571166,23.9928560906043,37.747473938349664,34.73547760861607,25.19634549994953
Calendar,2,"[50, 50, 100]",5e-05,10,256,12.068391809106084,9.921932691949902,17.571921619595194,14.364912899595783,19.45787929999642
Calendar,2,"[50, 50, 100]",0.0001,10,256,11.672634121267148,9.57692224871323,17.127381059035656,14.088415419017611,17.816114299930632
Calendar,2,"[50, 50, 100]",0.0005,10,256,10.813587091452964,8.877909591698579,15.583003129076822,13.077813655087109,17.62929740000982
Calendar,2,"[50, 50, 100]",1e-05,10,512,38.803189136501054,34.76907326048657,46.74227420483908,44.29131427632406,12.512024299940094
Calendar,2,"[50, 50, 100]",5e-05,10,512,14.731445941032257,12.287063185814324,19.85274019800044,15.834795773968194,12.28958700003568
