mode,n_features,max_depth,n_estimators,rmse_percentual_train,mape_train,rmse_percentual_test,mape_test,processing_time
Calendar,5,10,200,3.912575162325428,2.9032552255628774,9.665526178640103,7.610737901977181,1.0854565999470651
Calendar,5,12,50,2.9412745468091797,2.1198995193663737,9.707366570877824,7.694526154109347,0.3893528999760747
Calendar,5,12,100,2.9571890404968855,2.1291075531021857,9.686544536579147,7.688706478584124,0.680848199990578
Calendar,5,12,150,2.963561184306248,2.1318751804628304,9.690795727104621,7.703139601907376,0.994449199992232
Calendar,5,12,200,2.952615459872543,2.125526537734272,9.694796559354435,7.697468692372637,1.2463398999534547
Calendar,6,6,50,6.136890217366593,4.914155240075137,9.927225989894588,7.831585426391433,0.2349333999445662
Calendar,6,6,100,6.129484039407555,4.9088333007349485,9.908693774305428,7.807097190292264,0.4041509999660775
Calendar,6,6,150,6.126806484999235,4.906555516596042,9.943087133479548,7.845351170926398,0.5634340000106022
Calendar,6,6,200,6.139371982053195,4.915641431175391,9.932388236908345,7.833653302123361,0.7569584000157192
Calendar,6,8,50,4.7735948607621275,3.75569895679482,9.599468042459137,7.487656503564177,0.2812537000281736
Calendar,6,8,100,4.771694055049342,3.7506230465426635,9.59121338401557,7.4861411756030645,0.4740598000353202
Calendar,6,8,150,4.763428681008688,3.748543275922046,9.597168998950224,7.490511241113134,0.720324800000526
Calendar,6,8,200,4.768334791390531,3.7504812018274736,9.605083943457824,7.4988081744915975,0.9660218999488279
Calendar,6,10,50,3.7069073543055513,2.852665589735283,9.44607923299004,7.469671124841164,0.32213460002094507
Calendar,6,10,100,3.7030787285795315,2.8526025141457896,9.444763067801478,7.468254810809751,0.6031542000127956
Calendar,6,10,150,3.707413479979594,2.8553226768941737,9.451741186079735,7.478611343046945,0.8289416999323294
Calendar,6,10,200,3.7015035697192418,2.8521703536011533,9.450354730161013,7.475042778464071,1.132800699910149
Calendar,6,12,50,2.831068319497252,2.115146187086469,9.455391771045264,7.5452903929491475,0.39510819991119206
Calendar,6,12,100,2.8338152115350272,2.1194677193621314,9.465276501257824,7.563550006257591,0.6880388000281528
Calendar,6,12,150,2.828613514360267,2.1165063355346585,9.456690187325881,7.552791267781449,0.9809972000075504
Calendar,6,12,200,2.824427238640034,2.1120706366677013,9.456084330699076,7.550618414601671,1.3745842000935227
Fourier Ramps,1,6,50,11.292210143693817,9.271698407421697,16.770239506290487,14.172838712682582,0.13609929999802262
Fourier Ramps,1,6,100,11.291970769373355,9.271634675660742,16.768197790457034,14.172269436402441,0.26173150003887713
Fourier Ramps,1,6,150,11.292061936414715,9.271763002504802,16.770777556679864,14.17359338968645,0.3838473999639973
Fourier Ramps,1,6,200,11.291975050604208,9.271266035060044,16.7733742291699,14.177350416945481,0.5046891000820324
Fourier Ramps,1,8,50,11.289492536212663,9.2679419245883,16.76438322504433,14.172346465637439,0.13501650001853704
Fourier Ramps,1,8,100,11.28944089252706,9.26758977646359,16.768127394415195,14.17580086000557,0.25952089997008443
Fourier Ramps,1,8,150,11.28941799735975,9.267739551116039,16.762983836323308,14.171734671252088,0.39616110001225024
Fourier Ramps,1,8,200,11.289418103978427,9.26757360668776,16.767160629047908,14.17535923019096,0.5193874000106007
Fourier Ramps,1,10,50,11.28944748234307,9.267861883318158,16.76922653065243,14.174971288599423,0.18869640002958477
Fourier Ramps,1,10,100,11.289410310969764,9.267699142765828,16.76719269764462,14.175344380844157,0.4038840999128297
Fourier Ramps,1,10,150,11.289396827674997,9.267630554343139,16.764225055335285,14.173419142913776,0.4476857000263408
Fourier Ramps,1,10,200,11.289397251738851,9.267785392831614,16.764303299408727,14.172442053382072,0.5763941999757662
Fourier Ramps,1,12,50,11.289440853978885,9.268596201516914,16.759733255446115,14.16856227761393,0.13549369992688298
Fourier Ramps,1,12,100,11.289420760669335,9.267504336760398,16.770759170532173,14.177968359553333,0.2675086000235751
Fourier Ramps,1,12,150,11.289405390375986,9.267534278624648,16.765411075330995,14.173774494701515,0.4061951000476256
Fourier Ramps,1,12,200,11.289401599432102,9.267740680042301,16.763322081456174,14.172517997166514,0.5277138999663293
Fourier Ramps,2,6,50,9.066069329527302,7.174811190676679,15.449751418957714,13.970004823819421,0.16249529994092882
