mode,n_features,max_depth,learning_rate,n_estimators,rmse_percentual_train,mape_train,rmse_percentual_test,mape_test,processing_time
Calendar,3,12,0.0001,200,13.972527997435677,11.958828048261848,18.490102020779435,14.45743551658491,0.3792278999462724
Calendar,3,12,0.0005,200,13.247127646886472,11.292269634412087,18.057557652009418,14.17285085798612,0.4158842000178993
Calendar,4,6,1e-05,50,14.160373254327062,12.131257548879386,18.601634641605624,14.534718319967798,0.07739759993273765
Calendar,4,6,5e-05,50,14.137948346317785,12.111869239601168,18.57995745096145,14.518375486226562,0.08670500002335757
Calendar,4,6,0.0001,50,14.110024401455302,12.087755011972574,18.552845632012396,14.497931830774977,0.0729556999867782
Calendar,4,6,0.0005,50,13.889184659228512,11.897018115599613,18.33876588443953,14.33668084831044,0.0858318000100553
Calendar,4,6,1e-05,100,14.154710495907471,12.1263588849887,18.596154894809487,14.530572690749333,0.09501819999422878
Calendar,4,6,5e-05,100,14.109944062670474,12.08765380488078,18.552858371451983,14.497931588721785,0.10296920000109822
Calendar,4,6,0.0001,100,14.054311522808435,12.039611873524953,18.498848868371113,14.457223653690102,0.0967778000049293
Calendar,4,6,0.0005,100,13.620485543862094,11.665025890086609,18.078350903708255,14.140838229724839,0.09308439993765205
Calendar,4,6,1e-05,150,14.149065477106767,12.121471430981746,18.59074854714183,14.526476420645695,0.12940179998986423
Calendar,4,6,5e-05,150,14.082096510222337,12.06361006376386,18.525810854913413,14.477520740444023,0.12793600000441074
Calendar,4,6,0.0001,150,13.998957691047828,11.991817053214888,18.445200659778305,14.416814699747228,0.12056429998483509
Calendar,4,6,0.0005,150,13.35979814278452,11.43974547092984,17.826187810076323,13.951156323780388,0.11362620000727475
Calendar,4,6,1e-05,200,14.143421044576197,12.116584541085256,18.585342839197562,14.522381140295455,0.14118020003661513
Calendar,4,6,5e-05,200,14.054345790445343,12.039654859273554,18.49882800782538,14.45715647498721,0.14910959999542683
Calendar,4,6,0.0001,200,13.943929039923528,11.944291018625721,18.39189856389494,14.376674326588818,0.140636199968867
Calendar,4,6,0.0005,200,13.106932258996405,11.221037035900798,17.58200075350334,13.767752368502368,0.13705479993950576
Calendar,4,8,1e-05,50,14.159999135223744,12.130902119056735,18.601363825100385,14.534467050148036,0.09329239989165217
Calendar,4,8,5e-05,50,14.13590612405425,12.109917727028892,18.578532426171545,14.516997028637746,0.08739880006760359
Calendar,4,8,0.0001,50,14.105907305483921,12.083789556146204,18.550021274710332,14.495175311692218,0.09903060004580766
Calendar,4,8,0.0005,50,13.868690157970986,11.877187894802098,18.324861298611843,14.323238130084464,0.0949918000260368
Calendar,4,8,1e-05,100,14.153951594131039,12.125641511447986,18.595568666754115,14.530039898749116,0.13552609994076192
Calendar,4,8,5e-05,100,14.105873999559808,12.083771061615368,18.550003462673455,14.495188011007002,0.13770039996597916
Calendar,4,8,0.0001,100,14.04611353824891,12.031719743880029,18.493213895514252,14.451734516554918,0.12803969997912645
Calendar,4,8,0.0005,100,13.579685429716955,11.625413705455486,18.050979100844025,14.114300863109797,0.12555939995218068
Calendar,4,8,1e-05,150,14.147904493145976,12.120381533146771,18.589774154607646,14.525612747350197,0.18437759997323155
Calendar,4,8,5e-05,150,14.075938178717076,12.057702618424742,18.52157580225337,14.473455210855185,0.17025720002129674
Calendar,4,8,0.0001,150,13.986654973026793,11.979934022625075,18.436782126017565,14.40862914253974,0.1727704000659287
Calendar,4,8,0.0005,150,13.298614419760368,11.38082297822693,17.785328440540475,13.91149173138463,0.1795375000219792
Calendar,4,8,1e-05,200,14.141858057473677,12.115122340437143,18.58398028926544,14.521186052869403,0.2133365001063794
Calendar,4,8,5e-05,200,14.046123836054425,12.031735810414764,18.4932526850789,14.451799926275857,0.20486739999614656
Calendar,4,8,0.0001,200,13.92753458149966,11.928444125949786,18.38066973034273,14.36578282855026,0.20984410005621612
Calendar,4,8,0.0005,200,13.025246359698958,11.1431327865023,17.527722522377037,13.715000310713826,0.20701129990629852
Calendar,4,10,1e-05,50,14.159815610778432,12.130753261166419,18.601371707672104,14.53441134083783,0.12281020008958876
Calendar,4,10,5e-05,50,14.13495848300109,12.109158910212761,18.578254008937254,14.516503852792495,0.13088579999748617
Calendar,4,10,0.0001,50,14.10393461147525,12.082196710738044,18.54943701235738,14.494214532151982,0.13787189999129623
Calendar,4,10,0.0005,50,13.858841198016759,11.869216753062785,18.322017332190832,14.31847399187668,0.13233679998666048
